18.560208,60,543
18.601916,60,544
18.643625,60,544
18.685333,60,545
18.727041,59,545
18.76875,59,546
18.810458,59,546
18.852166,59,546
18.893875,59,547
18.935583,59,547
18.977291,58,547
19.019,58,547
19.060708,58,547
19.102416,58,547
19.144125,58,547
19.185833,58,547
19.227541,58,547
19.26925,58,548
19.310958,58,547
19.352666,58,548
19.394375,58,548
19.436083,58,547
19.477791,58,548
19.5195,58,548
19.561208,58,547
19.602916,58,547
19.644625,58,548
19.686333,58,548
19.728041,58,547
19.76975,58,547
19.811458,58,547
19.853166,57,547
19.894875,57,548
19.936583,57,548
19.978291,58,547
20.02,57,548
20.061708,57,548
20.103416,57,548
20.145125,57,548
20.186833,57,548
20.228541,57,548
20.27025,57,548
20.311958,57,548
20.353666,57,547
20.395375,57,548
20.437083,57,548
20.478791,57,548
20.5205,57,548
20.562208,57,548
20.603916,57,549
20.645625,56,549
20.687333,56,549
20.729041,56,550
20.77075,56,550
20.812458,56,550
20.854166,56,550
20.895875,56,551
20.937583,56,551
20.979291,55,552
21.021,55,552
21.062708,55,553
21.104416,54,554
21.146125,54,555
21.187833,54,555
21.229541,54,556
21.27125,54,556
21.312958,53,556
21.354666,53,556
21.396375,53,557
21.438083,53,557
21.479791,53,558
21.5215,53,558
21.563208,52,559
21.604916,52,559
21.646625,52,560
21.688333,52,561
21.730041,51,562
21.77175,51,563
21.813458,51,563
21.855166,51,563
21.896875,50,564
21.938583,50,565
21.980291,49,566
22.022,49,566
22.063708,49,567
22.105416,49,568
22.147125,48,569
22.188833,48,570
22.230541,48,571
22.27225,48,572
22.313958,48,572
22.355666,47,572
22.397375,47,573
22.439083,47,573
22.480791,47,574
22.5225,47,574
22.564208,47,575
22.605916,46,575
22.647625,46,576
22.689333,46,576
22.731041,45,577
22.77275,45,577
22.814458,45,577
22.856166,45,577
22.897875,45,578
22.939583,45,578
22.981291,44,579
23.023,44,579
23.064708,44,579
23.106416,44,580
23.148125,44,580
23.189833,44,580
23.231541,43,581
23.27325,43,581
23.314958,43,582
23.356666,43,582
23.398375,43,581
23.440083,43,581
23.481791,43,581
23.5235,43,580
23.565208,43,581
23.606916,43,581
23.648625,43,581
23.690333,43,581
23.732041,43,581
23.77375,43,581
23.815458,43,581
23.857166,43,580
23.898875,43,580
23.940583,43,580
23.982291,43,580
24.024,43,580
24.065708,43,580
24.107416,43,580
24.149125,43,581
24.190833,43,581
24.232541,43,581
24.27425,43,581
24.315958,43,582
24.357666,43,582
24.399375,43,582
24.441083,43,582
24.482791,42,583
24.5245,43,583
24.566208,43,583
24.607916,42,583
24.649625,43,583
24.691333,43,583
24.733041,43,584
24.77475,42,584
24.816458,42,585
24.858166,42,585
24.899875,42,585
